Nota,Parcela,Valor,DataEntrada
887054,9,4199.03146118934,2023-12-17
887054,10,4199.03146118934,2024-01-17
887054,11,4199.03146118934,2024-02-17
887054,12,4199.03146118934,2024-03-17
887054,13,4199.03146118934,2024-04-17
887054,14,4199.03146118934,2024-05-17
887054,15,4199.03146118934,2024-06-17
887058,1,1776.29727046407,2023-01-29
887058,2,1776.29727046407,2023-02-28
887058,3,1776.29727046407,2023-03-29
887058,4,1776.29727046407,2023-04-29
887058,5,1776.29727046407,2023-05-29
887058,6,1776.29727046407,2023-06-29
887058,7,1776.29727046407,2023-07-29
887058,8,1776.29727046407,2023-08-29
887058,9,1776.29727046407,2023-09-29
887058,10,1776.29727046407,2023-10-29
887058,11,1776.29727046407,2023-11-29
887058,12,1776.29727046407,2023-12-29
887058,13,1776.29727046407,2024-01-29
887058,14,1776.29727046407,2024-02-29
887058,15,1776.29727046407,2024-03-29
887058,16,1776.29727046407,2024-04-29
887058,17,1776.29727046407,2024-05-29
887058,18,1776.29727046407,2024-06-29
887059,1,3960.06642481823,2024-04-24
887059,2,3960.06642481823,2024-05-24
887059,3,3960.06642481823,2024-06-24
887063,1,2112.89619721537,2023-08-11
887063,2,2112.89619721537,2023-09-11
887063,3,2112.89619721537,2023-10-11
887063,4,2112.89619721537,2023-11-11
887063,5,2112.89619721537,2023-12-11
887063,6,2112.89619721537,2024-01-11
887063,7,2112.89619721537,2024-02-11
887063,8,2112.89619721537,2024-03-11
887063,9,2112.89619721537,2024-04-11
887063,10,2112.89619721537,2024-05-11
887063,11,2112.89619721537,2024-06-11
887065,1,3542.9328253551,2023-07-15
887065,2,3542.9328253551,2023-08-15
887065,3,3542.9328253551,2023-09-15
887065,4,3542.9328253551,2023-10-15
887065,5,3542.9328253551,2023-11-15
887065,6,3542.9328253551,2023-12-15
887065,7,3542.9328253551,2024-01-15
887065,8,3542.9328253551,2024-02-15
887065,9,3542.9328253551,2024-03-15
887065,10,3542.9328253551,2024-04-15
887065,11,3542.9328253551,2024-05-15
887065,12,3542.9328253551,2024-06-15
887066,1,6776.58072249259,2024-05-17
887066,2,6776.58072249259,2024-06-17
887067,1,4825.55701965975,2023-11-14
887067,2,4825.55701965975,2023-12-14
887067,3,4825.55701965975,2024-01-14
887067,4,4825.55701965975,2024-02-14
887067,5,4825.55701965975,2024-03-14
887067,6,4825.55701965975,2024-04-14
887067,7,4825.55701965975,2024-05-14
887067,8,4825.55701965975,2024-06-14
887068,1,4669.65350480858,2024-06-12
887069,1,3663.5786382988,2023-02-19
887069,2,3663.5786382988,2023-03-19
887069,3,3663.5786382988,2023-04-19
887069,4,3663.5786382988,2023-05-19
887069,5,3663.5786382988,2023-06-19
887069,6,3663.5786382988,2023-07-19
887069,7,3663.5786382988,2023-08-19
887069,8,3663.5786382988,2023-09-19
887069,9,3663.5786382988,2023-10-19
887069,10,3663.5786382988,2023-11-19
887069,11,3663.5786382988,2023-12-19
887069,12,3663.5786382988,2024-01-19
887069,13,3663.5786382988,2024-02-19
887069,14,3663.5786382988,2024-03-19
887069,15,3663.5786382988,2024-04-19
887069,16,3663.5786382988,2024-05-19
887069,17,3663.5786382988,2024-06-19
887070,1,4619.60089965563,2024-04-01
887070,2,4619.60089965563,2024-05-01
887070,3,4619.60089965563,2024-06-01
887071,1,8471.35314392266,2024-04-25
887071,2,8471.35314392266,2024-05-25
887071,3,8471.35314392266,2024-06-25
887072,1,6051.321263191,2023-09-28
887072,2,6051.321263191,2023-10-28
887072,3,6051.321263191,2023-11-28
887072,4,6051.321263191,2023-12-28
887072,5,6051.321263191,2024-01-28
887072,6,6051.321263191,2024-02-28
887072,7,6051.321263191,2024-03-28
887072,8,6051.321263191,2024-04-28
887072,9,6051.321263191,2024-05-28
887072,10,6051.321263191,2024-06-28
887075,1,3553.7481721894,2024-01-16
887075,2,3553.7481721894,2024-02-16
887075,3,3553.7481721894,2024-03-16
887075,4,3553.7481721894,2024-04-16
887075,5,3553.7481721894,2024-05-16
887075,6,3553.7481721894,2024-06-16
887076,1,7257.98597689872,2024-02-04
887076,2,7257.98597689872,2024-03-04
887076,3,7257.98597689872,2024-04-04
887076,4,7257.98597689872,2024-05-04
887076,5,7257.98597689872,2024-06-04
887077,1,5635.4526512621,2023-01-27
887077,2,5635.4526512621,2023-02-27
887077,3,5635.4526512621,2023-03-27
887077,4,5635.4526512621,2023-04-27
887077,5,5635.4526512621,2023-05-27
887077,6,5635.4526512621,2023-06-27
887077,7,5635.4526512621,2023-07-27
887077,8,5635.4526512621,2023-08-27
887077,9,5635.4526512621,2023-09-27
887077,10,5635.4526512621,2023-10-27
887077,11,5635.4526512621,2023-11-27
887077,12,5635.4526512621,2023-12-27
887077,13,5635.4526512621,2024-01-27
887077,14,5635.4526512621,2024-02-27
887077,15,5635.4526512621,2024-03-27
887077,16,5635.4526512621,2024-04-27
887077,17,5635.4526512621,2024-05-27
887077,18,5635.4526512621,2024-06-27
887078,1,5510.82570398074,2023-05-31
887078,2,5510.82570398074,2023-06-30
887078,3,5510.82570398074,2023-07-31
887078,4,5510.82570398074,2023-08-31
887078,5,5510.82570398074,2023-09-30
887078,6,5510.82570398074,2023-10-31
887078,7,5510.82570398074,2023-11-30
887078,8,5510.82570398074,2023-12-31
887078,9,5510.82570398074,2024-01-31
887078,10,5510.82570398074,2024-02-29
887078,11,5510.82570398074,2024-03-31
887078,12,5510.82570398074,2024-04-30
887078,13,5510.82570398074,2024-05-31
887078,14,5510.82570398074,2024-06-30
887079,1,6842.65577340205,2024-06-03
887080,1,2189.15933810196,2023-05-06
887080,2,2189.15933810196,2023-06-06
887080,3,2189.15933810196,2023-07-06
887080,4,2189.15933810196,2023-08-06
887080,5,2189.15933810196,2023-09-06
887080,6,2189.15933810196,2023-10-06
887080,7,2189.15933810196,2023-11-06
887080,8,2189.15933810196,2023-12-06
887080,9,2189.15933810196,2024-01-06
887080,10,2189.15933810196,2024-02-06
887080,11,2189.15933810196,2024-03-06
887080,12,2189.15933810196,2024-04-06
887080,13,2189.15933810196,2024-05-06
887080,14,2189.15933810196,2024-06-06
887082,1,9900.72526178189,2024-02-09
887082,2,9900.72526178189,2024-03-09
887082,3,9900.72526178189,2024-04-09
887082,4,9900.72526178189,2024-05-09
887082,5,9900.72526178189,2024-06-09
887084,1,4461.45762915913,2023-09-08
887084,2,4461.45762915913,2023-10-08
887084,3,4461.45762915913,2023-11-08
887084,4,4461.45762915913,2023-12-08
887084,5,4461.45762915913,2024-01-08
887084,6,4461.45762915913,2024-02-08
887084,7,4461.45762915913,2024-03-08
887084,8,4461.45762915913,2024-04-08
887084,9,4461.45762915913,2024-05-08
887084,10,4461.45762915913,2024-06-08
887085,1,6910.64753086293,2023-01-17
887085,2,6910.64753086293,2023-02-17
887085,3,6910.64753086293,2023-03-17
887085,4,6910.64753086293,2023-04-17
887085,5,6910.64753086293,2023-05-17
887085,6,6910.64753086293,2023-06-17
887085,7,6910.64753086293,2023-07-17
887085,8,6910.64753086293,2023-08-17
887085,9,6910.64753086293,2023-09-17
887085,10,6910.64753086293,2023-10-17
887085,11,6910.64753086293,2023-11-17
887085,12,6910.64753086293,2023-12-17
887085,13,6910.64753086293,2024-01-17
887085,14,6910.64753086293,2024-02-17
887085,15,6910.64753086293,2024-03-17
887085,16,6910.64753086293,2024-04-17
887085,17,6910.64753086293,2024-05-17
887085,18,6910.64753086293,2024-06-17
887086,1,4104.14804925383,2023-03-11
887086,2,4104.14804925383,2023-04-11
887086,3,4104.14804925383,2023-05-11
887086,4,4104.14804925383,2023-06-11
887086,5,4104.14804925383,2023-07-11
887086,6,4104.14804925383,2023-08-11
887086,7,4104.14804925383,2023-09-11
887086,8,4104.14804925383,2023-10-11
887086,9,4104.14804925383,2023-11-11
887086,10,4104.14804925383,2023-12-11
887086,11,4104.14804925383,2024-01-11
887086,12,4104.14804925383,2024-02-11
887086,13,4104.14804925383,2024-03-11
887086,14,4104.14804925383,2024-04-11
887086,15,4104.14804925383,2024-05-11
887086,16,4104.14804925383,2024-06-11
887087,1,2486.736364785,2023-04-26
887087,2,2486.736364785,2023-05-26
887087,3,2486.736364785,2023-06-26
887087,4,2486.736364785,2023-07-26
887087,5,2486.736364785,2023-08-26
887087,6,2486.736364785,2023-09-26
887087,7,2486.736364785,2023-10-26
887087,8,2486.736364785,2023-11-26
887087,9,2486.736364785,2023-12-26
887087,10,2486.736364785,2024-01-26
887087,11,2486.736364785,2024-02-26
887087,12,2486.736364785,2024-03-26
887087,13,2486.736364785,2024-04-26
887087,14,2486.736364785,2024-05-26
887087,15,2486.736364785,2024-06-26
887088,1,7566.36635689528,2024-02-22
887088,2,7566.36635689528,2024-03-22
887088,3,7566.36635689528,2024-04-22
887088,4,7566.36635689528,2024-05-22
887088,5,7566.36635689528,2024-06-22
887089,1,2599.3643425329,2023-02-22
887089,2,2599.3643425329,2023-03-22
887089,3,2599.3643425329,2023-04-22
887089,4,2599.3643425329,2023-05-22
887089,5,2599.3643425329,2023-06-22
887089,6,2599.3643425329,2023-07-22
887089,7,2599.3643425329,2023-08-22
887089,8,2599.3643425329,2023-09-22
887089,9,2599.3643425329,2023-10-22
887089,10,2599.3643425329,2023-11-22
887089,11,2599.3643425329,2023-12-22
887089,12,2599.3643425329,2024-01-22
887089,13,2599.3643425329,2024-02-22
887089,14,2599.3643425329,2024-03-22
887089,15,2599.3643425329,2024-04-22
887089,16,2599.3643425329,2024-05-22
887089,17,2599.3643425329,2024-06-22
887091,1,2378.87891742646,2023-01-10
887091,2,2378.87891742646,2023-02-10
887091,3,2378.87891742646,2023-03-10
887091,4,2378.87891742646,2023-04-10
887091,5,2378.87891742646,2023-05-10
887091,6,2378.87891742646,2023-06-10
887091,7,2378.87891742646,2023-07-10
887091,8,2378.87891742646,2023-08-10
887091,9,2378.87891742646,2023-09-10
887091,10,2378.87891742646,2023-10-10
887091,11,2378.87891742646,2023-11-10
887091,12,2378.87891742646,2023-12-10
887091,13,2378.87891742646,2024-01-10
887091,14,2378.87891742646,2024-02-10
887091,15,2378.87891742646,2024-03-10
887091,16,2378.87891742646,2024-04-10
887091,17,2378.87891742646,2024-05-10
887091,18,2378.87891742646,2024-06-10
887092,1,4493.74843480551,2023-05-19
887092,2,4493.74843480551,2023-06-19
887092,3,4493.74843480551,2023-07-19
887092,4,4493.74843480551,2023-08-19
887092,5,4493.74843480551,2023-09-19
887092,6,4493.74843480551,2023-10-19
887092,7,4493.74843480551,2023-11-19
887092,8,4493.74843480551,2023-12-19
887092,9,4493.74843480551,2024-01-19
887092,10,4493.74843480551,2024-02-19
887092,11,4493.74843480551,2024-03-19
887092,12,4493.74843480551,2024-04-19
887092,13,4493.74843480551,2024-05-19
887092,14,4493.74843480551,2024-06-19
887093,1,4191.10513322617,2023-03-12
887093,2,4191.10513322617,2023-04-12
887093,3,4191.10513322617,2023-05-12
887093,4,4191.10513322617,2023-06-12
887093,5,4191.10513322617,2023-07-12
887093,6,4191.10513322617,2023-08-12
887093,7,4191.10513322617,2023-09-12
887093,8,4191.10513322617,2023-10-12
887093,9,4191.10513322617,2023-11-12
887093,10,4191.10513322617,2023-12-12
887093,11,4191.10513322617,2024-01-12
887093,12,4191.10513322617,2024-02-12
887093,13,4191.10513322617,2024-03-12
887093,14,4191.10513322617,2024-04-12
887093,15,4191.10513322617,2024-05-12
887093,16,4191.10513322617,2024-06-12
887094,1,2715.35534918214,2023-01-23
887094,2,2715.35534918214,2023-02-23
887094,3,2715.35534918214,2023-03-23
887094,4,2715.35534918214,2023-04-23
887094,5,2715.35534918214,2023-05-23
887094,6,2715.35534918214,2023-06-23
887094,7,2715.35534918214,2023-07-23
887094,8,2715.35534918214,2023-08-23
887094,9,2715.35534918214,2023-09-23
887094,10,2715.35534918214,2023-10-23
887094,11,2715.35534918214,2023-11-23
887094,12,2715.35534918214,2023-12-23
887094,13,2715.35534918214,2024-01-23
887094,14,2715.35534918214,2024-02-23
887094,15,2715.35534918214,2024-03-23
887094,16,2715.35534918214,2024-04-23
887094,17,2715.35534918214,2024-05-23
887094,18,2715.35534918214,2024-06-23
887095,1,3804.47604310019,2023-07-30
887095,2,3804.47604310019,2023-08-30
887095,3,3804.47604310019,2023-09-30
887095,4,3804.47604310019,2023-10-30
887095,5,3804.47604310019,2023-11-30
887095,6,3804.47604310019,2023-12-30
887095,7,3804.47604310019,2024-01-30
887095,8,3804.47604310019,2024-02-29
887095,9,3804.47604310019,2024-03-30
887095,10,3804.47604310019,2024-04-30
887095,11,3804.47604310019,2024-05-30
887095,12,3804.47604310019,2024-06-30
887096,1,7150.60412843204,2023-07-14
887096,2,7150.60412843204,2023-08-14
887096,3,7150.60412843204,2023-09-14
887096,4,7150.60412843204,2023-10-14
887096,5,7150.60412843204,2023-11-14
887096,6,7150.60412843204,2023-12-14
887096,7,7150.60412843204,2024-01-14
887096,8,7150.60412843204,2024-02-14
887096,9,7150.60412843204,2024-03-14
887096,10,7150.60412843204,2024-04-14
887096,11,7150.60412843204,2024-05-14
887096,12,7150.60412843204,2024-06-14
887099,1,3377.59645989315,2023-12-31
887099,2,3377.59645989315,2024-01-31
887099,3,3377.59645989315,2024-02-29
887099,4,3377.59645989315,2024-03-31
887099,5,3377.59645989315,2024-04-30
887099,6,3377.59645989315,2024-05-31
887099,7,3377.59645989315,2024-06-30
887101,1,4153.43078208626,2024-06-08
887102,1,5589.81205854262,2023-02-05
887102,2,5589.81205854262,2023-03-05
887102,3,5589.81205854262,2023-04-05
887102,4,5589.81205854262,2023-05-05
887102,5,5589.81205854262,2023-06-05
887102,6,5589.81205854262,2023-07-05
887102,7,5589.81205854262,2023-08-05
887102,8,5589.81205854262,2023-09-05
887102,9,5589.81205854262,2023-10-05
887102,10,5589.81205854262,2023-11-05
887102,11,5589.81205854262,2023-12-05
887102,12,5589.81205854262,2024-01-05
887102,13,5589.81205854262,2024-02-05
887102,14,5589.81205854262,2024-03-05
887102,15,5589.81205854262,2024-04-05
887102,16,5589.81205854262,2024-05-05
887102,17,5589.81205854262,2024-06-05
887103,1,2361.89041705632,2023-01-12
887103,2,2361.89041705632,2023-02-12
887103,3,2361.89041705632,2023-03-12
887103,4,2361.89041705632,2023-04-12
887103,5,2361.89041705632,2023-05-12
887103,6,2361.89041705632,2023-06-12
887103,7,2361.89041705632,2023-07-12
887103,8,2361.89041705632,2023-08-12
887103,9,2361.89041705632,2023-09-12
887103,10,2361.89041705632,2023-10-12
887103,11,2361.89041705632,2023-11-12
887103,12,2361.89041705632,2023-12-12
887103,13,2361.89041705632,2024-01-12
887103,14,2361.89041705632,2024-02-12
887103,15,2361.89041705632,2024-03-12
887103,16,2361.89041705632,2024-04-12
887103,17,2361.89041705632,2024-05-12
887103,18,2361.89041705632,2024-06-12
887105,1,4604.0058648488,2023-04-19
887105,2,4604.0058648488,2023-05-19
887105,3,4604.0058648488,2023-06-19
887105,4,4604.0058648488,2023-07-19
887105,5,4604.0058648488,2023-08-19
887105,6,4604.0058648488,2023-09-19
887105,7,4604.0058648488,2023-10-19
887105,8,4604.0058648488,2023-11-19
887105,9,4604.0058648488,2023-12-19
887105,10,4604.0058648488,2024-01-19
887105,11,4604.0058648488,2024-02-19
887105,12,4604.0058648488,2024-03-19
887105,13,4604.0058648488,2024-04-19
887105,14,4604.0058648488,2024-05-19
887105,15,4604.0058648488,2024-06-19
887106,1,4583.97609453748,2023-02-23
887106,2,4583.97609453748,2023-03-23
887106,3,4583.97609453748,2023-04-23
887106,4,4583.97609453748,2023-05-23
887106,5,4583.97609453748,2023-06-23
887106,6,4583.97609453748,2023-07-23
887106,7,4583.97609453748,2023-08-23
887106,8,4583.97609453748,2023-09-23
887106,9,4583.97609453748,2023-10-23
887106,10,4583.97609453748,2023-11-23
887106,11,4583.97609453748,2023-12-23
887106,12,4583.97609453748,2024-01-23
887106,13,4583.97609453748,2024-02-23
887106,14,4583.97609453748,2024-03-23
887106,15,4583.97609453748,2024-04-23
887106,16,4583.97609453748,2024-05-23
887106,17,4583.97609453748,2024-06-23
887108,1,6393.5194241286,2023-03-25
887108,2,6393.5194241286,2023-04-25
887108,3,6393.5194241286,2023-05-25
887108,4,6393.5194241286,2023-06-25
887108,5,6393.5194241286,2023-07-25
887108,6,6393.5194241286,2023-08-25
887108,7,6393.5194241286,2023-09-25
887108,8,6393.5194241286,2023-10-25
887108,9,6393.5194241286,2023-11-25
887108,10,6393.5194241286,2023-12-25
887108,11,6393.5194241286,2024-01-25
887108,12,6393.5194241286,2024-02-25
887108,13,6393.5194241286,2024-03-25
887108,14,6393.5194241286,2024-04-25
887108,15,6393.5194241286,2024-05-25
887108,16,6393.5194241286,2024-06-25
887110,1,5703.6429586377,2024-01-24
887110,2,5703.6429586377,2024-02-24
887110,3,5703.6429586377,2024-03-24
887110,4,5703.6429586377,2024-04-24
887110,5,5703.6429586377,2024-05-24
887110,6,5703.6429586377,2024-06-24
887111,1,6887.94048463484,2023-03-12
887111,2,6887.94048463484,2023-04-12
887111,3,6887.94048463484,2023-05-12
887111,4,6887.94048463484,2023-06-12
887111,5,6887.94048463484,2023-07-12
887111,6,6887.94048463484,2023-08-12
887111,7,6887.94048463484,2023-09-12
887111,8,6887.94048463484,2023-10-12
887111,9,6887.94048463484,2023-11-12
887111,10,6887.94048463484,2023-12-12
887111,11,6887.94048463484,2024-01-12
887111,12,6887.94048463484,2024-02-12
887111,13,6887.94048463484,2024-03-12
887111,14,6887.94048463484,2024-04-12
887111,15,6887.94048463484,2024-05-12
887111,16,6887.94048463484,2024-06-12
887112,1,8763.86734201724,2023-06-01
887112,2,8763.86734201724,2023-07-01
887112,3,8763.86734201724,2023-08-01
887112,4,8763.86734201724,2023-09-01
887112,5,8763.86734201724,2023-10-01
887112,6,8763.86734201724,2023-11-01
887112,7,8763.86734201724,2023-12-01
887112,8,8763.86734201724,2024-01-01
887112,9,8763.86734201724,2024-02-01
887112,10,8763.86734201724,2024-03-01
887112,11,8763.86734201724,2024-04-01
887112,12,8763.86734201724,2024-05-01
887112,13,8763.86734201724,2024-06-01
887113,1,4517.31371088173,2023-08-10
887113,2,4517.31371088173,2023-09-10
887113,3,4517.31371088173,2023-10-10
887113,4,4517.31371088173,2023-11-10
887113,5,4517.31371088173,2023-12-10
887113,6,4517.31371088173,2024-01-10
887113,7,4517.31371088173,2024-02-10
887113,8,4517.31371088173,2024-03-10
887113,9,4517.31371088173,2024-04-10
887113,10,4517.31371088173,2024-05-10
887113,11,4517.31371088173,2024-06-10
887114,1,2247.81666736034,2023-05-20
887114,2,2247.81666736034,2023-06-20
887114,3,2247.81666736034,2023-07-20
887114,4,2247.81666736034,2023-08-20
887114,5,2247.81666736034,2023-09-20
887114,6,2247.81666736034,2023-10-20
887114,7,2247.81666736034,2023-11-20
887114,8,2247.81666736034,2023-12-20
887114,9,2247.81666736034,2024-01-20
887114,10,2247.81666736034,2024-02-20
887114,11,2247.81666736034,2024-03-20
887114,12,2247.81666736034,2024-04-20
887114,13,2247.81666736034,2024-05-20
887114,14,2247.81666736034,2024-06-20
887115,1,1854.49913974918,2023-01-20
887115,2,1854.49913974918,2023-02-20
887115,3,1854.49913974918,2023-03-20
887115,4,1854.49913974918,2023-04-20
887115,5,1854.49913974918,2023-05-20
887115,6,1854.49913974918,2023-06-20
887115,7,1854.49913974918,2023-07-20
887115,8,1854.49913974918,2023-08-20
887115,9,1854.49913974918,2023-09-20
887115,10,1854.49913974918,2023-10-20
887115,11,1854.49913974918,2023-11-20
887115,12,1854.49913974918,2023-12-20
887115,13,1854.49913974918,2024-01-20
887115,14,1854.49913974918,2024-02-20
887115,15,1854.49913974918,2024-03-20
887115,16,1854.49913974918,2024-04-20
887115,17,1854.49913974918,2024-05-20
887115,18,1854.49913974918,2024-06-20
887118,1,2452.00315015769,2024-01-05
887118,2,2452.00315015769,2024-02-05
887118,3,2452.00315015769,2024-03-05
887118,4,2452.00315015769,2024-04-05
887118,5,2452.00315015769,2024-05-05
887118,6,2452.00315015769,2024-06-05
887119,1,4030.3041269615,2024-01-10
887119,2,4030.3041269615,2024-02-10
887119,3,4030.3041269615,2024-03-10
887119,4,4030.3041269615,2024-04-10
887119,5,4030.3041269615,2024-05-10
887119,6,4030.3041269615,2024-06-10
887120,1,3334.71333325938,2024-05-25
887120,2,3334.71333325938,2024-06-25
887121,1,2564.92293235146,2023-11-01
887121,2,2564.92293235146,2023-12-01
887121,3,2564.92293235146,2024-01-01
887121,4,2564.92293235146,2024-02-01
887121,5,2564.92293235146,2024-03-01
887121,6,2564.92293235146,2024-04-01
887121,7,2564.92293235146,2024-05-01
887121,8,2564.92293235146,2024-06-01
887122,1,4536.29038028819,2023-07-08
887122,2,4536.29038028819,2023-08-08
887122,3,4536.29038028819,2023-09-08
887122,4,4536.29038028819,2023-10-08
887122,5,4536.29038028819,2023-11-08
887122,6,4536.29038028819,2023-12-08
887122,7,4536.29038028819,2024-01-08
887122,8,4536.29038028819,2024-02-08
887122,9,4536.29038028819,2024-03-08
887122,10,4536.29038028819,2024-04-08
887122,11,4536.29038028819,2024-05-08
887122,12,4536.29038028819,2024-06-08
887124,1,5020.13593810833,2023-06-27
887124,2,5020.13593810833,2023-07-27
887124,3,5020.13593810833,2023-08-27
887124,4,5020.13593810833,2023-09-27
887124,5,5020.13593810833,2023-10-27
887124,6,5020.13593810833,2023-11-27
887124,7,5020.13593810833,2023-12-27
887124,8,5020.13593810833,2024-01-27
887124,9,5020.13593810833,2024-02-27
887124,10,5020.13593810833,2024-03-27
887124,11,5020.13593810833,2024-04-27
887124,12,5020.13593810833,2024-05-27
887124,13,5020.13593810833,2024-06-27
887127,1,6488.44276298061,2023-09-09
887127,2,6488.44276298061,2023-10-09
887127,3,6488.44276298061,2023-11-09
887127,4,6488.44276298061,2023-12-09
887127,5,6488.44276298061,2024-01-09
887127,6,6488.44276298061,2024-02-09
887127,7,6488.44276298061,2024-03-09
887127,8,6488.44276298061,2024-04-09
887127,9,6488.44276298061,2024-05-09
887127,10,6488.44276298061,2024-06-09
887129,1,3450.43981730657,2024-06-29
887130,1,8457.31927649431,2023-03-12
887130,2,8457.31927649431,2023-04-12
887130,3,8457.31927649431,2023-05-12
887130,4,8457.31927649431,2023-06-12
887130,5,8457.31927649431,2023-07-12
887130,6,8457.31927649431,2023-08-12
887130,7,8457.31927649431,2023-09-12
887130,8,8457.31927649431,2023-10-12
887130,9,8457.31927649431,2023-11-12
887130,10,8457.31927649431,2023-12-12
887130,11,8457.31927649431,2024-01-12
887130,12,8457.31927649431,2024-02-12
887130,13,8457.31927649431,2024-03-12
887130,14,8457.31927649431,2024-04-12
887130,15,8457.31927649431,2024-05-12
887130,16,8457.31927649431,2024-06-12
887135,1,2849.86905009313,2024-03-18
887135,2,2849.86905009313,2024-04-18
887135,3,2849.86905009313,2024-05-18
887135,4,2849.86905009313,2024-06-18
887136,1,5178.77043929248,2023-06-01
887136,2,5178.77043929248,2023-07-01
887136,3,5178.77043929248,2023-08-01
887136,4,5178.77043929248,2023-09-01
887136,5,5178.77043929248,2023-10-01
887136,6,5178.77043929248,2023-11-01
887136,7,5178.77043929248,2023-12-01
887136,8,5178.77043929248,2024-01-01
887136,9,5178.77043929248,2024-02-01
887136,10,5178.77043929248,2024-03-01
887136,11,5178.77043929248,2024-04-01
887136,12,5178.77043929248,2024-05-01
887136,13,5178.77043929248,2024-06-01
887138,1,6756.56700698046,2024-03-24
887138,2,6756.56700698046,2024-04-24
887138,3,6756.56700698046,2024-05-24
887138,4,6756.56700698046,2024-06-24
887139,1,2497.35713174141,2024-06-19
887140,1,3970.7348366684,2024-04-08
887140,2,3970.7348366684,2024-05-08
887140,3,3970.7348366684,2024-06-08
887142,1,4451.59519193258,2024-03-05
887142,2,4451.59519193258,2024-04-05
887142,3,4451.59519193258,2024-05-05
887142,4,4451.59519193258,2024-06-05
887143,1,4661.13277471391,2024-03-23
887143,2,4661.13277471391,2024-04-23
887143,3,4661.13277471391,2024-05-23
887143,4,4661.13277471391,2024-06-23
887144,1,7111.05661505525,2023-04-17
887144,2,7111.05661505525,2023-05-17
887144,3,7111.05661505525,2023-06-17
887144,4,7111.05661505525,2023-07-17
887144,5,7111.05661505525,2023-08-17
887144,6,7111.05661505525,2023-09-17
887144,7,7111.05661505525,2023-10-17
887144,8,7111.05661505525,2023-11-17
887144,9,7111.05661505525,2023-12-17
887144,10,7111.05661505525,2024-01-17
887144,11,7111.05661505525,2024-02-17
887144,12,7111.05661505525,2024-03-17
887144,13,7111.05661505525,2024-04-17
887144,14,7111.05661505525,2024-05-17
887144,15,7111.05661505525,2024-06-17
887146,1,4619.37790070501,2024-05-06
887146,2,4619.37790070501,2024-06-06
887147,1,7180.11774375775,2024-04-12
887147,2,7180.11774375775,2024-05-12
887147,3,7180.11774375775,2024-06-12
887148,1,7977.67006091379,2024-06-07
887149,1,5319.19112686169,2023-04-21
887149,2,5319.19112686169,2023-05-21
887149,3,5319.19112686169,2023-06-21
887149,4,5319.19112686169,2023-07-21
887149,5,5319.19112686169,2023-08-21
887149,6,5319.19112686169,2023-09-21
887149,7,5319.19112686169,2023-10-21
887149,8,5319.19112686169,2023-11-21
887149,9,5319.19112686169,2023-12-21
887149,10,5319.19112686169,2024-01-21
887149,11,5319.19112686169,2024-02-21
887149,12,5319.19112686169,2024-03-21
887149,13,5319.19112686169,2024-04-21
887149,14,5319.19112686169,2024-05-21
887149,15,5319.19112686169,2024-06-21
887150,1,5749.6321595604,2024-06-14
887151,1,10377.0079076963,2024-02-16
887151,2,10377.0079076963,2024-03-16
887151,3,10377.0079076963,2024-04-16
887151,4,10377.0079076963,2024-05-16
887151,5,10377.0079076963,2024-06-16
887152,1,3509.95191160077,2023-09-29
887152,2,3509.95191160077,2023-10-29
887152,3,3509.95191160077,2023-11-29
887152,4,3509.95191160077,2023-12-29
887152,5,3509.95191160077,2024-01-29
887152,6,3509.95191160077,2024-02-29
887152,7,3509.95191160077,2024-03-29
887152,8,3509.95191160077,2024-04-29
887152,9,3509.95191160077,2024-05-29
887152,10,3509.95191160077,2024-06-29
887153,1,8768.28766613513,2023-01-24
887153,2,8768.28766613513,2023-02-24
887153,3,8768.28766613513,2023-03-24
887153,4,8768.28766613513,2023-04-24
887153,5,8768.28766613513,2023-05-24
887153,6,8768.28766613513,2023-06-24
887153,7,8768.28766613513,2023-07-24
887153,8,8768.28766613513,2023-08-24
887153,9,8768.28766613513,2023-09-24
887153,10,8768.28766613513,2023-10-24
887153,11,8768.28766613513,2023-11-24
887153,12,8768.28766613513,2023-12-24
887153,13,8768.28766613513,2024-01-24
887153,14,8768.28766613513,2024-02-24
887153,15,8768.28766613513,2024-03-24
887153,16,8768.28766613513,2024-04-24
887153,17,8768.28766613513,2024-05-24
887153,18,8768.28766613513,2024-06-24
887154,1,5827.0239031796,2024-05-24
887154,2,5827.0239031796,2024-06-24
887157,1,5678.2867909826,2024-03-26
887157,2,5678.2867909826,2024-04-26
887157,3,5678.2867909826,2024-05-26
887157,4,5678.2867909826,2024-06-26
887160,1,3152.61707296391,2023-03-08
887160,2,3152.61707296391,2023-04-08
887160,3,3152.61707296391,2023-05-08
887160,4,3152.61707296391,2023-06-08
887160,5,3152.61707296391,2023-07-08
887160,6,3152.61707296391,2023-08-08
887160,7,3152.61707296391,2023-09-08
887160,8,3152.61707296391,2023-10-08
887160,9,3152.61707296391,2023-11-08
887160,10,3152.61707296391,2023-12-08
887160,11,3152.61707296391,2024-01-08
887160,12,3152.61707296391,2024-02-08
887160,13,3152.61707296391,2024-03-08
887160,14,3152.61707296391,2024-04-08
887160,15,3152.61707296391,2024-05-08
887160,16,3152.61707296391,2024-06-08
887161,1,2302.99211710111,2023-10-17
887161,2,2302.99211710111,2023-11-17
887161,3,2302.99211710111,2023-12-17
